Date,Code,Type,System Weight,Jump Height,Avg. Relative Propulsive Force,Peak Relative Propulsive Force,Time To Takeoff,Braking Net Impulse,Relative Peak Landing Force,L|R Peak Landing Force,L|R Avg. Landing Force,mRSI,L|R Avg. Braking Force
4/8/24,BASEB28,Countermovement Jump,922.016,0.3813,220.9439,250.9718,0.73,113.8349,449.0161,4.4444,-6.4609,0.5224,-4.5075
4/4/24,BASEB28,Countermovement Jump,915.742,0.3742,222.1758,268.9622,0.696,121.0909,412.3432,2.6483,1.3593,0.5377,1.0399
3/26/24,BASEB28,Countermovement Jump,919.199,0.3803,212.1596,260.9881,0.774,136.6025,432.1154,3.6757,8.9594,0.4914,2.9869
3/21/24,BASEB28,Countermovement Jump,914.679,0.3847,210.6867,251.673,0.82,131.037,439.0611,-20.1195,-8.2831,0.4692,-0.0566
3/19/24,BASEB28,Countermovement Jump,912.724,0.39,213.1672,254.2937,0.742,124.5587,356.4057,60.7132,15.7992,0.5256,1.1529
3/14/24,BASEB28,Countermovement Jump,915.308,0.3581,209.8774,264.8289,0.751,133.4465,340.3226,-6.7095,6.8192,0.4768,-0.4648
3/14/24,BASEB28,Countermovement Jump,914.196,0.3696,217.1409,260.1193,0.666,125.391,431.6361,8.667,-2.6078,0.555,5.4588
3/5/24,BASEB28,Countermovement Jump,913.639,0.3995,222.879,279.8698,0.743,138.213,439.0137,0.4238,6.5864,0.5377,0.38
3/5/24,BASEB28,Countermovement Jump,915.062,0.4139,221.4451,263.3701,0.788,129.9154,520.1833,-18.7815,-6.9492,0.5253,1.083
2/29/24,BASEB28,Countermovement Jump,930.293,0.3847,214.7252,254.436,0.692,131.3597,391.9195,19.5283,9.8467,0.5559,-5.0169
2/27/24,BASEB28,Countermovement Jump,916.715,0.3754,218.5335,276.3127,0.653,135.1008,402.9606,-22.0899,13.8312,0.5749,3.1725
2/27/24,BASEB28,Countermovement Jump,916.51,0.3934,226.869,272.4466,0.672,126.5677,438.5113,-17.89,2.5336,0.5855,1.6267
2/20/24,BASEB28,Countermovement Jump,918.723,0.3592,212.9645,253.7217,0.727,126.1357,433.7542,-1.8319,4.0331,0.4941,4.1079
2/20/24,BASEB28,Countermovement Jump,918.815,0.3793,209.9225,250.1048,0.84,120.2308,369.933,-8.0906,19.8628,0.4516,0.4913
2/15/24,BASEB28,Countermovement Jump,917.121,0.3807,204.9623,249.6944,0.765,128.4359,348.6999,-18.1989,10.562,0.4977,-5.6514
2/13/24,BASEB28,Countermovement Jump,911.39,0.3744,210.7949,249.1798,0.715,120.6883,420.3469,7.5959,12.8672,0.5236,-1.5353
2/13/24,BASEB28,Countermovement Jump,912.843,0.3526,211.0883,246.3731,0.742,120.0897,438.7392,-0.9238,0.334,0.4752,1.2677
2/8/24,BASEB28,Countermovement Jump,917.871,0.3583,199.7465,247.6383,0.754,127.6959,424.1337,-21.4488,-24.6199,0.4752,0.4884
2/8/24,BASEB28,Countermovement Jump,918.207,0.3688,206.1505,252.0129,0.774,127.1429,423.7607,-4.1892,-9.1994,0.4764,0.7225
2/8/24,BASEB28,Countermovement Jump,918.539,0.3848,212.4218,240.0551,0.786,118.4628,398.0234,50.4923,-3.7553,0.4896,-0.153
2/6/24,BASEB28,Countermovement Jump,918.505,0.3575,202.378,254.4352,0.726,134.4067,267.391,-18.3225,1.3929,0.4924,-0.4304
2/6/24,BASEB28,Countermovement Jump,916.457,0.3884,213.9476,264.4969,0.694,129.3767,337.3863,-29.8836,2.4371,0.5596,2.5769
2/6/24,BASEB28,Countermovement Jump,915.956,0.3982,216.5343,249.6845,0.803,121.7881,409.2991,-5.2014,-9.7146,0.4959,-2.6878
2/1/24,BASEB28,Countermovement Jump,922.091,0.3663,202.6911,257.8921,0.75,134.4195,323.6123,-12.3324,5.3484,0.4884,-0.9828
2/1/24,BASEB28,Countermovement Jump,921.384,0.382,209.4959,262.7569,0.77,134.4237,378.2354,-0.7747,-14.2275,0.4961,3.3828
1/30/24,BASEB28,Countermovement Jump,915.741,0.3795,202.9993,243.8462,0.814,126.6158,410.924,-11.8257,-6.4655,0.4662,-4.2415
1/30/24,BASEB28,Countermovement Jump,916.741,0.3762,214.8281,255.4702,0.773,121.1455,364.0068,29.5775,-42.865,0.4867,2.0206
1/25/24,BASEB28,Countermovement Jump,922.877,0.3558,197.064,250.6293,0.737,134.7012,339.6986,5.3907,18.1535,0.4828,4.5113
1/25/24,BASEB28,Countermovement Jump,925.681,0.3662,205.6255,246.9533,0.935,131.0086,419.691,-3.4234,21.1593,0.3917,6.8571
1/23/24,BASEB28,Countermovement Jump,923.272,0.3744,196.0524,254.0963,0.766,140.3553,368.5804,-6.4355,-38.3939,0.4888,3.5147
1/23/24,BASEB28,Countermovement Jump,922.7,0.3823,204.1417,250.4606,0.786,134.3565,466.2404,18.689,9.4513,0.4864,-2.7665
1/18/24,BASEB28,Countermovement Jump,921.925,0.371,200.3484,230.9298,0.904,112.682,417.9299,25.1492,-4.8059,0.4104,-3.4264
1/16/24,BASEB28,Countermovement Jump,907.646,0.362,192.6521,238.4189,0.812,111.908,380.655,3.1548,-28.6045,0.4458,0.2343
1/16/24,BASEB28,Countermovement Jump,905.753,0.3765,193.5157,222.0252,0.803,113.4701,476.5096,15.0139,25.0472,0.4689,-0.2034
1/15/24,BASEB28,Countermovement Jump,919.451,0.3655,196.0586,246.0164,0.856,115.8348,645.1676,-7.114,-25.743,0.427,3.7362
1/15/24,BASEB28,Countermovement Jump,920.675,0.378,201.311,253.0752,0.867,127.6611,415.7819,-16.9279,27.1721,0.436,-0.3015
4/26/24,BASEB29,Countermovement Jump,774.241,0.4943,244.3554,284.4076,0.684,111.1478,814.8626,-6.7364,9.6939,0.7226,-14.7664
4/26/24,BASEB29,Countermovement Jump,774.668,0.4803,253.926,303.6139,0.693,95.2418,1043.6729,8.2498,1.7981,0.6931,-13.6967
4/23/24,BASEB29,Countermovement Jump,768.043,0.4984,244.7326,292.6919,0.661,106.4031,718.3192,17.9989,9.3122,0.7541,-9.4951
4/19/24,BASEB29,Countermovement Jump,768.093,0.5039,241.5376,283.95,0.661,113.2662,636.2511,8.5738,-15.9928,0.7624,-2.8111
4/19/24,BASEB29,Countermovement Jump,767.216,0.4847,249.9129,303.8258,0.679,98.7062,931.2892,-7.7957,-8.4119,0.7139,-13.1858
4/16/24,BASEB29,Countermovement Jump,771.85,0.4998,243.2343,287.232,0.685,102.7635,513.0531,92.4242,18.3668,0.7296,0.9563
4/11/24,BASEB29,Countermovement Jump,772.41,0.5021,261.8748,318.2248,0.662,104.9653,863.0132,-6.3006,0.6872,0.7585,-9.7594
4/11/24,BASEB29,Countermovement Jump,771.513,0.5095,241.6646,281.784,0.718,104.4632,834.3346,3.2158,-6.9453,0.7096,-7.8988
4/8/24,BASEB29,Countermovement Jump,772.85,0.4942,249.5938,303.1636,0.67,99.4358,821.5048,3.6699,0.0511,0.7376,-14.4779
4/4/24,BASEB29,Countermovement Jump,774.772,0.5094,256.1881,309.8976,0.625,117.5284,818.8215,-9.773,19.181,0.815,-14.3533
3/26/24,BASEB29,Countermovement Jump,768.352,0.5088,252.4215,304.0273,0.676,111.577,771.1309,22.903,4.5809,0.7526,-15.2695
3/19/24,BASEB29,Countermovement Jump,766.226,0.4889,252.6411,309.6997,0.642,103.986,868.5427,-7.6183,1.0937,0.7615,-9.104
3/14/24,BASEB29,Countermovement Jump,761.028,0.5182,256.7251,320.7504,0.725,111.8203,958.8346,-13.3068,-6.3965,0.7147,-8.4298
3/14/24,BASEB29,Countermovement Jump,761.292,0.4965,254.302,308.029,0.74,110.1561,861.5617,-7.5774,-21.4179,0.6709,-6.8866
3/7/24,BASEB29,Countermovement Jump,767.614,0.5034,263.413,322.558,0.657,99.4519,889.5096,1.4938,-2.0923,0.7662,-1.551
3/6/24,BASEB29,Countermovement Jump,764.88,0.5073,259.4207,313.644,0.63,103.5785,579.3066,-11.1713,-5.5942,0.8052,-14.3792
2/29/24,BASEB29,Countermovement Jump,773.714,0.5033,252.0035,304.893,0.735,99.9685,1091.4886,2.7353,-9.5589,0.6848,-9.4277
2/29/24,BASEB29,Countermovement Jump,774.855,0.4597,246.2998,301.7339,0.646,96.1274,896.4258,11.0855,-5.112,0.7116,-10.3444
2/29/24,BASEB29,Countermovement Jump,775.364,0.4826,247.7437,300.762,0.709,92.9414,776.7964,0.3819,-0.1098,0.6806,-12.9588
2/26/24,BASEB29,Countermovement Jump,769.961,0.526,253.4841,300.7945,0.671,96.4148,835.8865,-10.0062,17.2244,0.7839,-7.8527
2/26/24,BASEB29,Countermovement Jump,771.823,0.4892,250.4244,304.9922,0.661,95.0668,837.8864,-24.3235,7.104,0.7401,-8.2196
2/15/24,BASEB29,Countermovement Jump,770.342,0.5197,252.242,301.2947,0.68,102.3237,844.8196,-1.0141,2.9416,0.7642,-7.5338
2/15/24,BASEB29,Countermovement Jump,770.815,0.4814,251.0985,303.964,0.664,97.6122,1089.8854,-0.2024,-6.0176,0.725,-5.3398
2/13/24,BASEB29,Countermovement Jump,772.375,0.519,255.5952,309.9531,0.689,113.9778,573.0377,-44.826,-9.4257,0.7533,-3.2193
2/13/24,BASEB29,Countermovement Jump,772.189,0.5241,260.9166,319.7404,0.663,103.3151,840.4678,2.3729,12.9046,0.7904,-9.0962
2/8/24,BASEB29,Countermovement Jump,770.956,0.5095,241.9543,288.7324,0.688,111.8445,821.0585,-26.1611,-5.8052,0.7405,-2.4379
2/8/24,BASEB29,Countermovement Jump,771.114,0.5164,251.0762,302.2899,0.663,107.0935,828.4119,-7.0445,18.4587,0.7789,4.7761
2/8/24,BASEB29,Countermovement Jump,770.956,0.4857,251.1679,309.875,0.618,101.8931,N/A,N/A,N/A,0.7859,-6.2344
2/6/24,BASEB29,Countermovement Jump,775.196,0.5338,248.0206,310.5021,0.635,125.0098,1121.6518,-3.4158,-3.121,0.8406,-0.4493
2/6/24,BASEB29,Countermovement Jump,774.526,0.5456,252.9513,312.1909,0.627,121.5648,1102.2225,-3.0573,4.8504,0.8702,-2.8306
2/6/24,BASEB29,Countermovement Jump,774.251,0.5264,261.1506,314.3683,0.653,115.9104,805.1653,-27.5906,10.3374,0.8061,-2.778
2/1/24,BASEB29,Countermovement Jump,775.298,0.5048,244.3884,298.9818,0.624,118.5987,947.7646,-11.595,-24.3979,0.809,-2.7715
2/1/24,BASEB29,Countermovement Jump,776.82,0.513,254.9081,307.2784,0.773,117.48,908.7047,-4.5191,6.8338,0.6637,-3.7486
1/30/24,BASEB29,Countermovement Jump,778.305,0.5077,243.4595,298.8546,0.636,111.9609,1024.0201,-3.1619,-13.0095,0.7982,-0.9753
1/30/24,BASEB29,Countermovement Jump,778.191,0.4938,245.7994,293.3727,0.68,107.9576,958.3765,0.2414,18.0219,0.7262,0.4933
1/25/24,BASEB29,Countermovement Jump,776.793,0.5253,252.817,309.3488,0.613,122.5852,755.7998,-7.0346,42.252,0.8569,0.3562
1/25/24,BASEB29,Countermovement Jump,776.352,0.5251,249.9558,299.2199,0.64,119.2347,732.3997,-11.6426,-2.01,0.8205,-6.6373
1/23/24,BASEB29,Countermovement Jump,773.558,0.5339,253.9477,307.9278,0.66,111.1183,1148.718,4.7265,38.9841,0.8089,-10.8686
1/23/24,BASEB29,Countermovement Jump,775.642,0.5153,264.2614,324.3765,0.612,110.0588,762.4652,-23.0977,18.3624,0.8421,-8.8426
1/18/24,BASEB29,Countermovement Jump,800.34,0.4795,248.1013,299.1229,0.647,112.2047,755.8038,29.1122,12.7994,0.7412,-3.3314
1/16/24,BASEB29,Countermovement Jump,798.48,0.5363,249.3595,314.0968,0.649,125.0865,1082.8073,-0.0231,-17.8708,0.8263,0.1733
1/16/24,BASEB29,Countermovement Jump,799.627,0.5089,252.3753,300.8903,0.781,112.4722,940.0633,2.9932,16.431,0.6516,-1.2953
1/15/24,BASEB29,Countermovement Jump,800.523,0.5185,243.1357,294.5574,0.694,118.7882,832.7056,9.871,39.6101,0.7471,-1.5129
1/15/24,BASEB29,Countermovement Jump,800.954,0.5226,247.6478,290.6534,0.702,119.1108,615.6408,-23.4232,-3.3946,0.7444,0.2834
4/26/24,BASEB30,Countermovement Jump,746.57,0.4107,246.1168,299.637,0.622,82.9189,800.8626,14.3001,29.0888,0.6603,-4.8381
4/26/24,BASEB30,Countermovement Jump,746.209,0.3998,244.2623,299.2459,0.611,77.2237,681.0424,-9.0516,3.0155,0.6543,-4.2399
4/23/24,BASEB30,Countermovement Jump,741.465,0.4052,255.0907,312.6243,0.591,77.2988,619.8539,-6.7885,10.2948,0.6856,0.7676
4/19/24,BASEB30,Countermovement Jump,744.392,0.3915,233.9312,281.4377,0.641,83.8037,595.3852,-19.9007,-14.3151,0.6107,4.3658
4/19/24,BASEB30,Countermovement Jump,745.262,0.3893,241.5851,281.1092,0.634,83.1427,458.4965,-7.2871,18.7367,0.614,0.1067
4/16/24,BASEB30,Countermovement Jump,742.415,0.3903,249.1996,302.3915,0.585,80.0478,466.5854,-9.7575,-1.0957,0.6671,2.4958
4/11/24,BASEB30,Countermovement Jump,726.305,0.4003,253.8116,308.4104,0.566,77.6199,582.5376,-10.8012,5.4808,0.7072,-2.2304
4/8/24,BASEB30,Countermovement Jump,740.949,0.4036,266.6018,327.8228,0.574,71.8647,696.6741,-20.6122,-10.8685,0.7031,0.8138
4/4/24,BASEB30,Countermovement Jump,744.757,0.4279,263.0433,316.2105,0.579,82.2056,636.0464,10.1119,16.0103,0.739,-8.0953
3/28/24,BASEB30,Countermovement Jump,747.969,0.4165,256.7534,308.97,0.574,82.2901,584.1151,-12.3827,-20.7325,0.7255,-2.6421
3/26/24,BASEB30,Countermovement Jump,741.589,0.4167,255.3423,312.0327,0.61,77.7908,697.0168,-17.8951,-2.5051,0.683,-1.5571
3/19/24,BASEB30,Countermovement Jump,737.812,0.4388,248.3749,292.893,0.638,80.0915,690.2842,-18.0444,-7.3857,0.6877,2.699
3/14/24,BASEB30,Countermovement Jump,749.733,0.4194,244.9162,299.5733,0.604,91.703,685.8442,-15.2859,1.702,0.6944,-1.9479
3/14/24,BASEB30,Countermovement Jump,749.669,0.4119,255.7903,312.2711,0.581,87.65,437.5264,-20,-10.6895,0.7089,1.4443
3/7/24,BASEB30,Countermovement Jump,757.399,0.399,266.2793,336.1504,0.59,71.2262,591.63,-18.2772,-6.3382,0.6762,0.7765
3/5/24,BASEB30,Countermovement Jump,764.733,0.412,254.9054,309.389,0.611,87.5723,455.3223,-16.3699,-29.118,0.6742,-3.2222
3/5/24,BASEB30,Countermovement Jump,763.986,0.4142,264.2401,329.4563,0.582,82.8721,591.3721,-11.0226,-20.2126,0.7116,-3.6373
2/29/24,BASEB30,Countermovement Jump,749.456,0.4019,274.9319,337.8451,0.533,77.362,612.9779,-3.3087,3.5175,0.7541,-1.0461
2/15/24,BASEB30,Countermovement Jump,755.858,0.4043,275.5147,340.6725,0.518,82.6256,640.3319,1.1157,-12.418,0.7804,1.6864
2/13/24,BASEB30,Countermovement Jump,754.158,0.4417,274.2729,339.9818,0.524,84.0155,484.5139,-2.5725,8.4083,0.8429,-2.131
2/13/24,BASEB30,Countermovement Jump,755.942,0.4458,282.4491,353.5986,0.524,89.2275,713.6791,-4.1335,8.6486,0.8508,2.0681
2/8/24,BASEB30,Countermovement Jump,752.686,0.398,254.5909,320.5852,0.594,85.3554,809.6338,-8.0407,12.9006,0.67,-4.1156
2/8/24,BASEB30,Countermovement Jump,753.062,0.3985,265.4511,330.9156,0.548,87.5143,494.9128,-26.1605,-16.461,0.7272,-1.0389
2/8/24,BASEB30,Countermovement Jump,753.066,0.4113,252.0906,301.7,0.621,78.3688,650.8062,-14.4664,-10.5829,0.6624,-1.0796
2/6/24,BASEB30,Countermovement Jump,752.838,0.4022,267.5902,335.1319,0.543,86.9578,734.9523,-4.6449,-4.9384,0.7408,2.3828
2/6/24,BASEB30,Countermovement Jump,753.159,0.4002,264.0808,327.6865,0.562,79.7589,690.4253,-10.9615,16.4239,0.712,0.4897
2/6/24,BASEB30,Countermovement Jump,753.253,0.3758,287.6012,364.5521,0.542,64.2195,564.3522,-11.2679,15.1347,0.6933,-3.6624
2/1/24,BASEB30,Countermovement Jump,757.871,0.3805,257.9826,323.5379,0.557,84.8022,478.7094,1.8743,14.7484,0.683,-2.6997
2/1/24,BASEB30,Countermovement Jump,754.169,0.3798,249.437,306.8278,0.589,77.4698,568.838,-17.6224,-24.5355,0.6449,2.3315
1/30/24,BASEB30,Countermovement Jump,752.98,0.3681,246.5469,298.6799,0.599,75.968,605.5938,-10,8.9548,0.6146,4.1802
1/30/24,BASEB30,Countermovement Jump,752.694,0.388,258.9831,318.0575,0.642,74.7791,646.345,-6.8859,19.3379,0.6043,4.221
1/25/24,BASEB30,Countermovement Jump,755.483,0.4052,267.2262,331.4436,0.53,84.2214,562.1569,-15.8465,-1.4921,0.7645,0.0448
1/25/24,BASEB30,Countermovement Jump,755.337,0.3969,258.8818,310.1927,0.558,79.5847,649.7762,-7.498,15.7157,0.7112,-1.3517
1/23/24,BASEB30,Countermovement Jump,746.971,0.3591,256.142,321.6992,0.553,78.8296,714.7533,-26.3532,2.5949,0.6494,-1.3184
1/23/24,BASEB30,Countermovement Jump,750.381,0.3807,264.7081,326.7673,0.528,83.7334,785.7342,-4.4437,-5.7019,0.721,-0.6721
1/18/24,BASEB30,Countermovement Jump,748.906,0.3771,247.2891,302.4412,0.66,63.8016,719.0489,-11.0864,2.7578,0.5714,-0.7104
1/16/24,BASEB30,Countermovement Jump,743.367,0.3867,267.8674,328.7743,0.584,65.3494,642.7512,-10.0879,7.0691,0.6621,1.1358
1/16/24,BASEB30,Countermovement Jump,744.254,0.3662,268.1262,338.191,0.566,68.2375,483.4371,-8.6159,8.9192,0.647,-2.696
1/15/24,BASEB30,Countermovement Jump,750.178,0.3743,245.5712,300.5953,0.621,67.1503,542.138,-19.6459,-20.965,0.6028,0.7653
4/26/24,BASEB31,Countermovement Jump,1083.879,0.3514,205.1919,229.4537,0.793,123.2294,786.4346,-7.5551,11.8513,0.4432,7.9393
4/23/24,BASEB31,Countermovement Jump,1082.536,0.3569,201.9688,231.7706,0.827,140.5015,772.3531,-10.8001,11.6516,0.4315,6.9713
4/19/24,BASEB31,Countermovement Jump,1078.49,0.3397,194.9065,230.6002,0.823,133.7375,797.7821,-17.8754,8.1517,0.4127,7.989
4/16/24,BASEB31,Countermovement Jump,1076.985,0.3564,200.4791,227.7655,0.824,130.0795,862.5933,-3.38,9.5131,0.4326,6.8486
4/11/24,BASEB31,Countermovement Jump,1074.73,0.3549,192.6583,223.498,0.861,140.8302,693.0113,6.4178,19.2163,0.4122,8.2769
4/11/24,BASEB31,Countermovement Jump,1075.665,0.3213,190.7447,217.4469,0.862,129.7995,887.8229,-0.0628,10.7075,0.3727,15.5053
4/8/24,BASEB31,Countermovement Jump,1066.675,0.3504,197.3695,223.967,0.871,126.3167,805.3062,-1.6298,3.1641,0.4023,8.1288
4/4/24,BASEB31,Countermovement Jump,1080.64,0.3553,196.8255,223.016,0.867,129.4,876.9803,-0.3482,1.2498,0.4097,7.1164
3/28/24,BASEB31,Countermovement Jump,1079.509,0.3614,198.047,237.7007,0.87,137.5445,799.4375,14.6698,15.6158,0.4154,5.159
3/26/24,BASEB31,Countermovement Jump,1079.933,0.3446,187.8228,230.1995,0.863,150.9232,882.1844,-3.9152,-0.1707,0.3993,5.9045
3/26/24,BASEB31,Countermovement Jump,1077.701,0.3448,189.8204,216.7577,0.964,121.415,681.1722,25.1056,11.9919,0.3577,3.6956
3/21/24,BASEB31,Countermovement Jump,1071.689,0.3517,191.9736,237.1957,0.854,148.6729,779.3306,6.7289,26.5623,0.4118,3.6698
3/21/24,BASEB31,Countermovement Jump,1072.778,0.3575,191.699,219.6167,1.007,123.3708,831.1132,-2.4675,3.4246,0.355,7.0894
3/19/24,BASEB31,Countermovement Jump,1064.205,0.3617,190.8332,243.5621,0.826,146.2927,771.186,10.5398,16.2112,0.4379,3.6411
3/19/24,BASEB31,Countermovement Jump,1064.518,0.3599,195.9947,223.5754,0.915,132.7532,949.2559,-14.8738,-1.9976,0.3933,7.6613
3/14/24,BASEB31,Countermovement Jump,1073.389,0.3443,181.9183,230.7644,0.856,162.8095,806.4178,10.5129,13.5037,0.4022,7.7474
3/14/24,BASEB31,Countermovement Jump,1072.631,0.3345,187.535,215.3583,0.841,130.3542,824.4214,4.1276,6.984,0.3978,6.178
3/5/24,BASEB31,Countermovement Jump,1041.618,0.3813,189.4864,247.2115,0.976,152.9825,759.9715,2.9813,11.057,0.3907,-0.5335
3/5/24,BASEB31,Countermovement Jump,1041.92,0.3706,191.3457,232.6474,0.859,142.9646,711.8589,-2.71,10.3484,0.4314,2.4162
2/29/24,BASEB31,Countermovement Jump,1049.729,0.3613,193.9397,225.582,0.868,141.5586,834.2153,-0.1256,-3.6353,0.4162,2.6398
2/27/24,BASEB31,Countermovement Jump,1065.503,0.3495,184.1325,233.4109,0.901,154.2405,756.5441,-2.4935,0.456,0.388,3.6116
2/27/24,BASEB31,Countermovement Jump,1066.11,0.3475,191.3749,217.3322,0.879,130.0169,741.6683,0.2403,6.7548,0.3953,1.9237
2/15/24,BASEB31,Countermovement Jump,1074.482,0.378,194.169,248.3057,0.913,165.4821,796.756,-4.6139,-1.488,0.414,4.1564
2/15/24,BASEB31,Countermovement Jump,1075.068,0.3499,196.7704,227.8926,0.886,141.6317,674.748,8.8227,36.3814,0.3949,10.2821
2/13/24,BASEB31,Countermovement Jump,1069.984,0.3892,195.9238,248.6018,0.873,157.3293,692.4403,6.3031,7.8632,0.4459,2.0913
2/13/24,BASEB31,Countermovement Jump,1071.957,0.3782,201.7175,239.4686,0.849,149.4852,782.1209,5.5344,-0.675,0.4455,2.5817
2/8/24,BASEB31,Countermovement Jump,1082.932,0.3634,189.1711,247.2916,0.807,166.6104,773.0864,-9.3884,13.2386,0.4503,-1.5058
2/8/24,BASEB31,Countermovement Jump,1081.987,0.3706,193.2009,254.6241,0.843,165.9011,871.5447,-7.5928,-9.5567,0.4396,2.9897
2/8/24,BASEB31,Countermovement Jump,1082.32,0.3595,196.6516,225.4416,0.831,140.5895,787.2903,10.3392,2.0683,0.4326,4.9912
2/6/24,BASEB31,Countermovement Jump,1090.489,0.3723,191.113,248.2373,0.935,155.6649,875.2037,-5.176,14.5946,0.3981,4.9914
2/6/24,BASEB31,Countermovement Jump,1090.475,0.383,195.3434,247.4151,0.983,164.3904,729.4986,8.1081,4.264,0.3896,1.5605
2/6/24,BASEB31,Countermovement Jump,1090.483,0.3766,198.917,241.636,0.908,144.826,788.9165,-0.7323,-3.9565,0.4148,3.0067
2/1/24,BASEB31,Countermovement Jump,1090.69,0.3536,189.5403,251.4922,0.88,169.6187,693.781,15.8715,-7.8493,0.4019,0.8289
2/1/24,BASEB31,Countermovement Jump,1090.551,0.3605,198.122,236.5777,0.912,138.7041,786.1164,2.9511,3.5397,0.3953,2.2169
1/30/24,BASEB31,Countermovement Jump,1076.117,0.3769,190.9315,246.5345,0.971,157.3781,524.1066,-3.6525,26.7569,0.3882,2.184
1/30/24,BASEB31,Countermovement Jump,1076.394,0.3635,198.3204,237.924,0.791,144.8781,651.5272,-5.2902,-1.1222,0.4596,9.6185
1/25/24,BASEB31,Countermovement Jump,1085.964,0.3422,187.2121,238.2215,0.955,152.2452,785.0168,1.4663,-1.13,0.3583,4.2115
1/25/24,BASEB31,Countermovement Jump,1085.829,0.3531,196.2539,233.6464,0.871,143.307,764.6692,0.3252,3.7762,0.4054,3.1659
1/23/24,BASEB31,Countermovement Jump,1086.298,0.3592,198.7773,246.8015,0.779,154.5809,717.6668,-2.8476,14.7332,0.4611,3.1434
1/18/24,BASEB31,Countermovement Jump,1086.322,0.3565,196.1796,228.8456,0.795,139.7612,711.2992,13.2911,12.0789,0.4484,6.5377
1/16/24,BASEB31,Countermovement Jump,1087.782,0.3617,192.3933,252.9919,0.929,176.277,685.983,3.8864,13.0373,0.3893,1.6391
1/16/24,BASEB31,Countermovement Jump,1085.19,0.3571,193.488,241.4324,0.853,164.7654,535.5744,-39.9518,5.4156,0.4186,5.5723
1/15/24,BASEB31,Countermovement Jump,1087.176,0.354,200.5041,252.1211,0.819,147.3109,673.58,10.8835,37.1071,0.4322,1.0068
1/15/24,BASEB31,Countermovement Jump,1089.724,0.3469,197.2839,252.4492,0.818,159.678,715.9611,1.333,-3.1846,0.424,5.4024
4/26/24,BASEB32,Countermovement Jump,1004.255,0.3521,228.8316,272.9386,0.625,126.831,411.1506,2.7852,7.6692,0.5633,11.9338
4/26/24,BASEB32,Countermovement Jump,1005.83,0.3741,228.3691,268.7333,0.644,140.3562,442.9178,11.0662,22.5651,0.5809,11.8185
4/23/24,BASEB32,Countermovement Jump,991.403,0.408,232.6552,272.7448,0.617,158.6474,290.5983,28.0111,11.8727,0.6612,6.4444
4/23/24,BASEB32,Countermovement Jump,995.128,0.4002,206.7539,239.6677,0.741,154.1008,329.2039,17.9487,-14.229,0.54,9.9889
4/23/24,BASEB32,Countermovement Jump,990.63,0.4072,214.6714,244.6928,0.737,141.4276,519.3665,-4.2954,14.6583,0.5525,5.4598
4/23/24,BASEB32,Countermovement Jump,990.02,0.3303,241.8674,304.6403,0.539,122.6534,361.7099,26.3334,12.8345,0.6129,4.1509
4/19/24,BASEB32,Countermovement Jump,998.982,0.3232,251.1545,323.229,0.503,123.096,389.7968,16.1787,19.5728,0.6424,10.3999
4/19/24,BASEB32,Countermovement Jump,998.632,0.3182,239.1457,305.1174,0.545,112.7741,574.0853,10.5181,22.448,0.5839,7.5354
4/16/24,BASEB32,Countermovement Jump,993.872,0.3732,256.602,322.3755,0.577,122.1945,599.1717,10.6297,1.5508,0.6468,13.9883
4/16/24,BASEB32,Countermovement Jump,993.003,0.3919,231.6811,274.2187,0.682,124.848,474.4195,13.4791,1.3309,0.5746,3.5439
4/11/24,BASEB32,Countermovement Jump,989.107,0.3867,244.55,300.8775,0.6,128.7613,380.9497,1.6454,-9.1785,0.6445,7.5732
4/8/24,BASEB32,Countermovement Jump,1003.897,0.3735,233.3467,284.4913,0.602,124.1813,418.0708,-0.2621,-8.0948,0.6204,10.6896
4/4/24,BASEB32,Countermovement Jump,991.327,0.3765,236.653,287.8969,0.619,135.4666,351.0446,-13.5632,-0.9834,0.6082,13.5544
3/28/24,BASEB32,Countermovement Jump,977.201,0.3621,253.39,323.9866,0.601,120.1855,394.4941,-1.6342,4.8981,0.6025,18.6875
3/26/24,BASEB32,Countermovement Jump,971.98,0.378,239.9909,290.6438,0.596,116.3928,544.9701,13.0451,5.422,0.6342,14.7344
